time,interrupts
2019-07-12 11:35:28,145.81243
2019-07-12 11:35:27,147.52667
2019-07-12 11:35:26,155.26644
2019-07-12 11:35:25,160.93574
2019-07-12 11:35:24,202.3011
2019-07-12 11:35:23,171.4482
2019-07-12 11:35:22,138.91046
2019-07-12 11:35:21,150.11752
2019-07-12 11:35:20,139.8578
2019-07-12 11:35:19,138.81798
2019-07-12 11:35:18,143.59261
2019-07-12 11:35:17,156.33666
2019-07-12 11:35:16,153.08378
2019-07-12 11:35:15,163.49312
2019-07-12 11:35:14,216.6661
2019-07-12 11:35:13,191.0712
2019-07-12 11:35:12,153.39089
2019-07-12 11:35:11,147.39839
2019-07-12 11:35:10,153.66658
2019-07-12 11:35:09,146.52141
2019-07-12 11:35:08,145.45195
2019-07-12 11:35:07,151.22072
2019-07-12 11:35:06,153.23446
2019-07-12 11:35:05,162.64008
2019-07-12 11:35:04,161.51042
2019-07-12 11:35:03,152.99792
2019-07-12 11:35:02,151.91964
2019-07-12 11:35:01,143.00094
2019-07-12 11:35:00,134.15602
2019-07-12 11:34:59,138.05391
2019-07-12 11:34:58,145.52513
2019-07-12 11:34:57,175.5181
2019-07-12 11:34:56,167.04388
2019-07-12 11:34:55,142.40896
2019-07-12 11:34:54,147.71476
2019-07-12 11:34:53,143.71426
2019-07-12 11:34:52,144.49146
2019-07-12 11:34:51,140.70878
2019-07-12 11:34:50,142.19011
2019-07-12 11:34:49,150.12247
2019-07-12 11:34:48,144.79031
2019-07-12 11:34:47,152.83204
2019-07-12 11:34:46,156.78396
2019-07-12 11:34:45,153.02785
2019-07-12 11:34:44,204.7906
2019-07-12 11:34:43,181.231
2019-07-12 11:34:42,150.60157
2019-07-12 11:34:41,157.50668
2019-07-12 11:34:40,162.60384
2019-07-12 11:34:39,167.54014
2019-07-12 11:34:38,152.9512
2019-07-12 11:34:37,141.8118
2019-07-12 11:34:36,134.81515
2019-07-12 11:34:35,137.91217
2019-07-12 11:34:34,133.08538
2019-07-12 11:34:33,132.40255
2019-07-12 11:34:32,126.5001
2019-07-12 11:34:31,122.99719
2019-07-12 11:34:30,139.67179
2019-07-12 11:34:29,151.3101
2019-07-12 11:34:28,153.64225
2019-07-12 11:34:27,154.74859
2019-07-12 11:34:26,145.80569
2019-07-12 11:34:25,141.60399
2019-07-12 11:34:24,143.22807
2019-07-12 11:34:23,149.39308
2019-07-12 11:34:22,153.33757
2019-07-12 11:34:21,168.609
2019-07-12 11:34:20,167.9683
2019-07-12 11:34:19,150.07834
2019-07-12 11:34:18,213.7807
2019-07-12 11:34:17,206.1485
2019-07-12 11:34:16,165.55851
2019-07-12 11:34:15,163.66602
2019-07-12 11:34:14,220.4154
2019-07-12 11:34:13,204.3036
2019-07-12 11:34:12,164.33875
2019-07-12 11:34:11,159.74548
2019-07-12 11:34:10,143.44492
2019-07-12 11:34:09,152.87763
2019-07-12 11:34:08,152.27204
2019-07-12 11:34:07,190.0178
2019-07-12 11:34:06,166.87173
2019-07-12 11:34:05,156.88354
2019-07-12 11:34:04,154.20067
2019-07-12 11:34:03,145.59658
2019-07-12 11:34:02,153.35658
2019-07-12 11:34:01,152.55231
2019-07-12 11:34:00,151.11093
2019-07-12 11:33:59,149.83548
2019-07-12 11:33:58,148.56097
2019-07-12 11:33:57,156.63403
2019-07-12 11:33:56,165.12455
2019-07-12 11:33:55,167.8939
2019-07-12 11:33:54,200.0423
2019-07-12 11:33:53,178.6008
2019-07-12 11:33:52,154.01844
2019-07-12 11:33:51,155.40512
2019-07-12 11:33:50,163.21143
2019-07-12 11:33:49,158.53041
2019-07-12 11:33:48,209.0266
2019-07-12 11:33:47,204.6404
2019-07-12 11:33:46,205.7815
2019-07-12 11:33:45,172.712
2019-07-12 11:33:44,189.7279
2019-07-12 11:33:43,172.3981
2019-07-12 11:33:42,148.96101
2019-07-12 11:33:41,152.86383
2019-07-12 11:33:40,157.73371
2019-07-12 11:33:39,152.22537
2019-07-12 11:33:38,137.62551
2019-07-12 11:33:37,140.48878
2019-07-12 11:33:36,156.20581
2019-07-12 11:33:35,251.4121
2019-07-12 11:33:34,239.906
2019-07-12 11:33:33,225.0319
2019-07-12 11:33:32,210.6941
2019-07-12 11:33:31,228.6206
2019-07-12 11:33:30,300.8961
2019-07-12 11:33:29,286.8544
2019-07-12 11:33:28,334.8434
2019-07-12 11:33:27,339.3058
2019-07-12 11:33:26,286.6982
2019-07-12 11:33:25,331.6847
2019-07-12 11:33:24,309.8383
2019-07-12 11:33:23,174.0893
2019-07-12 11:33:22,133.557
2019-07-12 11:33:21,143.41637
2019-07-12 11:33:20,191.0665
2019-07-12 11:33:19,254.5554
2019-07-12 11:33:18,280.3361
2019-07-12 11:33:17,290.0733
2019-07-12 11:33:16,203.6666
2019-07-12 11:33:15,193.742
2019-07-12 11:33:14,280.5841
2019-07-12 11:33:13,261.6514
2019-07-12 11:33:12,233.1056
2019-07-12 11:33:11,289.486
2019-07-12 11:33:10,257.6765
2019-07-12 11:33:09,211.8398
2019-07-12 11:33:08,163.50693
2019-07-12 11:33:07,160.49809
2019-07-12 11:33:06,154.01965
2019-07-12 11:33:05,154.36925
2019-07-12 11:33:04,184.5823
2019-07-12 11:33:03,168.5015
2019-07-12 11:33:02,144.61816
2019-07-12 11:33:01,132.54454
2019-07-12 11:33:00,161.95615
2019-07-12 11:32:59,147.87271
2019-07-12 11:32:58,189.2133
2019-07-12 11:32:57,159.78615
2019-07-12 11:32:56,198.3484
2019-07-12 11:32:55,221.0971
2019-07-12 11:32:54,310.6721
2019-07-12 11:32:53,323.3618
2019-07-12 11:32:52,270.0457
2019-07-12 11:32:51,280.2606
2019-07-12 11:32:50,225.373
2019-07-12 11:32:49,247.0517
2019-07-12 11:32:48,290.5804
2019-07-12 11:32:47,303.2305
2019-07-12 11:32:46,292.5793
2019-07-12 11:32:45,278.826
2019-07-12 11:32:44,375.8574
2019-07-12 11:32:43,273.0664
2019-07-12 11:32:42,217.5906
2019-07-12 11:32:41,228.4986
2019-07-12 11:32:40,302.6136
2019-07-12 11:32:39,348.42
2019-07-12 11:32:38,305.4159
2019-07-12 11:32:37,216.3771
2019-07-12 11:32:36,177.7963
2019-07-12 11:32:35,188.9697
2019-07-12 11:32:34,235.2875
2019-07-12 11:32:33,349.9899
2019-07-12 11:32:32,378.8432
2019-07-12 11:32:31,279.2793
2019-07-12 11:32:30,267.9974
2019-07-12 11:32:29,333.0978
2019-07-12 11:32:28,321.0838
2019-07-12 11:32:27,320.4651
2019-07-12 11:32:26,351.3918
2019-07-12 11:32:25,350.2776
2019-07-12 11:32:24,280.1316
2019-07-12 11:32:23,309.9091
2019-07-12 11:32:22,341.7671
2019-07-12 11:32:21,202.1035
2019-07-12 11:32:20,156.22689
2019-07-12 11:32:19,152.85792
2019-07-12 11:32:18,147.02447
2019-07-12 11:32:17,133.12329
2019-07-12 11:32:16,138.75717
2019-07-12 11:32:15,148.12041
2019-07-12 11:32:14,164.09128
2019-07-12 11:32:13,183.3613
2019-07-12 11:32:12,132.36892
2019-07-12 11:32:11,129.54994
2019-07-12 11:32:10,127.28627
2019-07-12 11:32:09,119.25313
2019-07-12 11:32:08,180.0457
2019-07-12 11:32:07,245.8093
2019-07-12 11:32:06,322.5526
2019-07-12 11:32:05,298.0198
2019-07-12 11:32:04,219.5415
2019-07-12 11:32:03,296.208
2019-07-12 11:32:02,191.4833
2019-07-12 11:32:01,149.92692
2019-07-12 11:32:00,145.76443
2019-07-12 11:31:59,145.79519
2019-07-12 11:31:58,147.73632
2019-07-12 11:31:57,151.10281
2019-07-12 11:31:56,160.42349
2019-07-12 11:31:55,152.74184
2019-07-12 11:31:54,153.25105
2019-07-12 11:31:53,164.69494
2019-07-12 11:31:52,177.1886
2019-07-12 11:31:51,160.08169
2019-07-12 11:31:50,154.7803
2019-07-12 11:31:49,151.86562
2019-07-12 11:31:48,160.39535
2019-07-12 11:31:47,242.38
2019-07-12 11:31:46,189.7612
2019-07-12 11:31:45,222.4997
2019-07-12 11:31:44,203.5992
2019-07-12 11:31:43,263.3775
2019-07-12 11:31:42,244.7031
2019-07-12 11:31:41,277.1335
2019-07-12 11:31:40,377.982
2019-07-12 11:31:39,297.1719
2019-07-12 11:31:38,253.5472
2019-07-12 11:31:37,258.6692
2019-07-12 11:31:36,229.3495
2019-07-12 11:31:35,260.2468
2019-07-12 11:31:34,324.4863
2019-07-12 11:31:33,313.402
2019-07-12 11:31:32,286.0323
2019-07-12 11:31:31,237.2137
2019-07-12 11:31:30,165.3813
2019-07-12 11:31:29,152.84921
2019-07-12 11:31:28,157.40437
2019-07-12 11:31:27,156.42075
2019-07-12 11:31:26,173.7909
2019-07-12 11:31:25,167.56674
2019-07-12 11:31:24,153.34924
2019-07-12 11:31:23,186.286
2019-07-12 11:31:22,252.1115
2019-07-12 11:31:21,301.9808
2019-07-12 11:31:20,236.8649
2019-07-12 11:31:19,222.9861
2019-07-12 11:31:18,213.6559
2019-07-12 11:31:17,215.2231
2019-07-12 11:31:16,227.8488
2019-07-12 11:31:15,211.8233
2019-07-12 11:31:14,274.9815
2019-07-12 11:31:13,237.0864
2019-07-12 11:31:12,219.122
2019-07-12 11:31:11,240.0584
2019-07-12 11:31:10,258.2537
2019-07-12 11:31:09,211.8414
2019-07-12 11:31:08,232.8019
2019-07-12 11:31:07,213.1789
2019-07-12 11:31:06,240.1002
2019-07-12 11:31:05,258.0409
2019-07-12 11:31:04,250.4771
2019-07-12 11:31:03,268.0809
2019-07-12 11:31:02,262.7333
2019-07-12 11:31:01,279.2228
2019-07-12 11:31:00,270.7756
2019-07-12 11:30:59,263.0698
2019-07-12 11:30:58,289.0334
2019-07-12 11:30:57,270.7855
2019-07-12 11:30:56,337.9735
2019-07-12 11:30:55,194.4118
2019-07-12 11:30:54,218.6085
2019-07-12 11:30:53,185.9542
2019-07-12 11:30:52,156.95649
2019-07-12 11:30:51,139.79191
2019-07-12 11:30:50,155.94486
2019-07-12 11:30:49,142.22949
2019-07-12 11:30:48,144.38393
2019-07-12 11:30:47,141.75613
2019-07-12 11:30:46,162.85667
2019-07-12 11:30:45,183.5428
2019-07-12 11:30:44,223.5646
2019-07-12 11:30:43,187.7379
2019-07-12 11:30:42,148.95704
2019-07-12 11:30:41,163.25192
2019-07-12 11:30:40,230.4391
2019-07-12 11:30:39,309.5552
2019-07-12 11:30:38,179.4574
2019-07-12 11:30:37,130.03428
2019-07-12 11:30:36,150.2648
2019-07-12 11:30:35,136.75638
2019-07-12 11:30:34,139.52711
2019-07-12 11:30:33,196.4846
2019-07-12 11:30:32,161.01101
2019-07-12 11:30:31,147.47794
2019-07-12 11:30:30,146.34937
2019-07-12 11:30:29,155.04082
2019-07-12 11:30:28,153.19074
2019-07-12 11:30:27,155.85856
2019-07-12 11:30:26,149.50806
2019-07-12 11:30:25,141.2903
2019-07-12 11:30:24,147.38447
2019-07-12 11:30:23,177.6837
2019-07-12 11:30:22,152.87081
2019-07-12 11:30:21,150.52229
2019-07-12 11:30:20,139.51794
2019-07-12 11:30:19,155.8979
2019-07-12 11:30:18,146.18476
2019-07-12 11:30:17,148.57281
2019-07-12 11:30:16,152.40993
2019-07-12 11:30:15,156.23157
2019-07-12 11:30:14,235.9661
2019-07-12 11:30:13,184.845
2019-07-12 11:30:12,132.91142
2019-07-12 11:30:11,150.88489
2019-07-12 11:30:10,142.81496
2019-07-12 11:30:09,143.34541
2019-07-12 11:30:08,155.49329
2019-07-12 11:30:07,156.44585
2019-07-12 11:30:06,150.73753
2019-07-12 11:30:05,141.19077
2019-07-12 11:30:04,139.91174
2019-07-12 11:30:03,139.10261
2019-07-12 11:30:02,177.2834
2019-07-12 11:30:01,172.3122
2019-07-12 11:30:00,141.87565
2019-07-12 11:29:59,152.61918
2019-07-12 11:29:58,139.95864
2019-07-12 11:29:57,141.94742
2019-07-12 11:29:56,149.38071
2019-07-12 11:29:55,146.70287
2019-07-12 11:29:54,148.55984
2019-07-12 11:29:53,140.4523
2019-07-12 11:29:52,151.88587
2019-07-12 11:29:51,145.64015
2019-07-12 11:29:50,158.40677
2019-07-12 11:29:49,156.57528
2019-07-12 11:29:48,151.11461
2019-07-12 11:29:47,147.73241
2019-07-12 11:29:46,205.642
2019-07-12 11:29:45,306.5216
2019-07-12 11:29:44,246.68
2019-07-12 11:29:43,175.4903
2019-07-12 11:29:42,158.0495
2019-07-12 11:29:41,157.02687
2019-07-12 11:29:40,151.03311
2019-07-12 11:29:39,159.47676
2019-07-12 11:29:38,134.57093
2019-07-12 11:29:37,146.69953
2019-07-12 11:29:36,193.3092
2019-07-12 11:29:35,165.46945
2019-07-12 11:29:34,152.01691
2019-07-12 11:29:33,143.70653
2019-07-12 11:29:32,143.81955
2019-07-12 11:29:31,142.19101
2019-07-12 11:29:30,138.8556
2019-07-12 11:29:29,159.0007
2019-07-12 11:29:28,164.75372
2019-07-12 11:29:27,143.42115
2019-07-12 11:29:26,170.1279
2019-07-12 11:29:25,246.5252
2019-07-12 11:29:24,333.127
2019-07-12 11:29:23,229.4213
2019-07-12 11:29:22,302.5209
2019-07-12 11:29:21,320.2067
2019-07-12 11:29:20,335.7389
2019-07-12 11:29:19,326.1476
2019-07-12 11:29:18,335.12
2019-07-12 11:29:17,381.2169
2019-07-12 11:29:16,352.2502
2019-07-12 11:29:15,356.4725
2019-07-12 11:29:14,365.3844
2019-07-12 11:29:13,415.3594
2019-07-12 11:29:12,315.4005
2019-07-12 11:29:11,381.8859
2019-07-12 11:29:10,304.0778
2019-07-12 11:29:09,327.6219
2019-07-12 11:29:08,324.3289
2019-07-12 11:29:07,319.2738
2019-07-12 11:29:06,333.8273
2019-07-12 11:29:05,346.8089
2019-07-12 11:29:04,327.0374
2019-07-12 11:29:03,300.249
2019-07-12 11:29:02,336.3576
2019-07-12 11:29:01,333.1169
2019-07-12 11:29:00,309.6675
2019-07-12 11:28:59,334.3984
2019-07-12 11:28:58,333.4077
2019-07-12 11:28:57,333.3461
2019-07-12 11:28:56,408.276
2019-07-12 11:28:55,360.2444
2019-07-12 11:28:54,303.9806
2019-07-12 11:28:53,356.2811
2019-07-12 11:28:52,366.4034
2019-07-12 11:28:51,163.85453
2019-07-12 11:28:50,144.74994
2019-07-12 11:28:49,155.73526
2019-07-12 11:28:48,251.3701
2019-07-12 11:28:47,248.8182
2019-07-12 11:28:46,366.5148
2019-07-12 11:28:45,666.9305
2019-07-12 11:28:44,1161.6291
2019-07-12 11:28:43,1402.6885
2019-07-12 11:28:42,1071.0423
2019-07-12 11:28:41,1270.9828
