time,avail
2019-07-12 11:36:14,1535.957
2019-07-12 11:36:13,1530.0234
2019-07-12 11:36:12,1530.0234
2019-07-12 11:36:11,1530.0117
2019-07-12 11:36:10,1530.0039
2019-07-12 11:36:09,1530.0039
2019-07-12 11:36:08,1530.0039
2019-07-12 11:36:07,1530.0039
2019-07-12 11:36:06,1530.0039
2019-07-12 11:36:05,1530.0039
2019-07-12 11:36:04,1530.0039
2019-07-12 11:36:03,1530.0039
2019-07-12 11:36:02,1530.0039
2019-07-12 11:36:01,1530.0039
2019-07-12 11:36:00,1530.0039
2019-07-12 11:35:59,1530.0039
2019-07-12 11:35:58,1530.0039
2019-07-12 11:35:57,1529.8828
2019-07-12 11:35:56,1529.8828
2019-07-12 11:35:55,1529.875
2019-07-12 11:35:54,1529.875
2019-07-12 11:35:53,1529.875
2019-07-12 11:35:52,1529.875
2019-07-12 11:35:51,1529.875
2019-07-12 11:35:50,1529.875
2019-07-12 11:35:49,1529.875
2019-07-12 11:35:48,1529.875
2019-07-12 11:35:47,1529.9961
2019-07-12 11:35:46,1529.9961
2019-07-12 11:35:45,1529.9961
2019-07-12 11:35:44,1529.875
2019-07-12 11:35:43,1529.875
2019-07-12 11:35:42,1529.7539
2019-07-12 11:35:41,1529.7305
2019-07-12 11:35:40,1529.7266
2019-07-12 11:35:39,1529.7266
2019-07-12 11:35:38,1529.7266
2019-07-12 11:35:37,1529.7266
2019-07-12 11:35:36,1529.7266
2019-07-12 11:35:35,1529.7266
2019-07-12 11:35:34,1529.7266
2019-07-12 11:35:33,1529.7266
2019-07-12 11:35:32,1529.7266
2019-07-12 11:35:31,1529.7266
2019-07-12 11:35:30,1529.7266
2019-07-12 11:35:29,1529.7266
2019-07-12 11:35:28,1529.7266
2019-07-12 11:35:27,1529.7266
2019-07-12 11:35:26,1529.7266
2019-07-12 11:35:25,1529.7305
2019-07-12 11:35:24,1529.7305
2019-07-12 11:35:23,1529.7305
2019-07-12 11:35:22,1529.7305
2019-07-12 11:35:21,1529.7305
2019-07-12 11:35:20,1529.7305
2019-07-12 11:35:19,1529.7305
2019-07-12 11:35:18,1529.7305
2019-07-12 11:35:17,1529.7305
2019-07-12 11:35:16,1529.7305
2019-07-12 11:35:15,1529.7305
2019-07-12 11:35:14,1529.7305
2019-07-12 11:35:13,1529.7305
2019-07-12 11:35:12,1529.6094
2019-07-12 11:35:11,1529.7148
2019-07-12 11:35:10,1529.7148
2019-07-12 11:35:09,1529.7148
2019-07-12 11:35:08,1529.7148
2019-07-12 11:35:07,1529.7109
2019-07-12 11:35:06,1529.7109
2019-07-12 11:35:05,1529.7148
2019-07-12 11:35:04,1529.7148
2019-07-12 11:35:03,1529.7148
2019-07-12 11:35:02,1529.7148
2019-07-12 11:35:01,1529.8359
2019-07-12 11:35:00,1529.8359
2019-07-12 11:34:59,1529.8359
2019-07-12 11:34:58,1529.8359
2019-07-12 11:34:57,1529.7148
2019-07-12 11:34:56,1529.7148
2019-07-12 11:34:55,1529.7148
2019-07-12 11:34:54,1529.7148
2019-07-12 11:34:53,1529.7148
2019-07-12 11:34:52,1529.7148
2019-07-12 11:34:51,1529.7148
2019-07-12 11:34:50,1529.7148
2019-07-12 11:34:49,1529.7148
2019-07-12 11:34:48,1529.7148
2019-07-12 11:34:47,1529.7148
2019-07-12 11:34:46,1529.7148
2019-07-12 11:34:45,1529.7148
2019-07-12 11:34:44,1529.7148
2019-07-12 11:34:43,1529.7148
2019-07-12 11:34:42,1529.7031
2019-07-12 11:34:41,1529.7031
2019-07-12 11:34:40,1529.707
2019-07-12 11:34:39,1529.707
2019-07-12 11:34:38,1529.707
2019-07-12 11:34:37,1529.5742
2019-07-12 11:34:36,1529.5742
2019-07-12 11:34:35,1529.5742
2019-07-12 11:34:34,1529.5742
2019-07-12 11:34:33,1529.5742
2019-07-12 11:34:32,1529.6953
2019-07-12 11:34:31,1529.6953
2019-07-12 11:34:30,1529.6953
2019-07-12 11:34:29,1529.6953
2019-07-12 11:34:28,1529.6953
2019-07-12 11:34:27,1529.6953
2019-07-12 11:34:26,1529.6953
2019-07-12 11:34:25,1529.6953
2019-07-12 11:34:24,1529.6953
2019-07-12 11:34:23,1529.6953
2019-07-12 11:34:22,1529.6953
2019-07-12 11:34:21,1529.6953
2019-07-12 11:34:20,1529.6953
2019-07-12 11:34:19,1529.6953
2019-07-12 11:34:18,1529.6953
2019-07-12 11:34:17,1529.6953
2019-07-12 11:34:16,1529.6953
2019-07-12 11:34:15,1529.6953
2019-07-12 11:34:14,1529.6953
2019-07-12 11:34:13,1529.6953
2019-07-12 11:34:12,1529.6953
2019-07-12 11:34:11,1529.5664
2019-07-12 11:34:10,1529.5664
2019-07-12 11:34:09,1529.6875
2019-07-12 11:34:08,1529.668
2019-07-12 11:34:07,1529.668
2019-07-12 11:34:06,1529.668
2019-07-12 11:34:05,1529.6719
2019-07-12 11:34:04,1529.6719
2019-07-12 11:34:03,1529.6719
2019-07-12 11:34:02,1529.6719
2019-07-12 11:34:01,1529.6719
2019-07-12 11:34:00,1529.5508
2019-07-12 11:33:59,1529.5508
2019-07-12 11:33:58,1529.5508
2019-07-12 11:33:57,1529.5508
2019-07-12 11:33:56,1529.5508
2019-07-12 11:33:55,1529.5508
2019-07-12 11:33:54,1529.5508
2019-07-12 11:33:53,1529.5508
2019-07-12 11:33:52,1529.5508
2019-07-12 11:33:51,1529.5508
2019-07-12 11:33:50,1529.5508
2019-07-12 11:33:49,1529.5508
2019-07-12 11:33:48,1529.5508
2019-07-12 11:33:47,1529.5508
2019-07-12 11:33:46,1529.5508
2019-07-12 11:33:45,1529.3047
2019-07-12 11:33:44,1527.2461
2019-07-12 11:33:43,1527.2461
2019-07-12 11:33:42,1527.2148
2019-07-12 11:33:41,1527.2148
2019-07-12 11:33:40,1527.2148
2019-07-12 11:33:39,1527.2109
2019-07-12 11:33:38,1527.2031
2019-07-12 11:33:37,1527.2031
2019-07-12 11:33:36,1527.2031
2019-07-12 11:33:35,1527.3242
2019-07-12 11:33:34,1527.3242
2019-07-12 11:33:33,1527.3242
2019-07-12 11:33:32,1527.332
2019-07-12 11:33:31,1527.332
2019-07-12 11:33:30,1527.3281
2019-07-12 11:33:29,1527.3281
2019-07-12 11:33:28,1527.3125
2019-07-12 11:33:27,1527.3125
2019-07-12 11:33:26,1527.3125
2019-07-12 11:33:25,1527.1836
2019-07-12 11:33:24,1527.3047
2019-07-12 11:33:23,1527.0117
2019-07-12 11:33:22,1527.4023
2019-07-12 11:33:21,1527.4023
2019-07-12 11:33:20,1527.4023
2019-07-12 11:33:19,1527.4023
2019-07-12 11:33:18,1527.2812
2019-07-12 11:33:17,1527.0352
2019-07-12 11:33:16,1527.0352
2019-07-12 11:33:15,1527.0234
2019-07-12 11:33:14,1527.1406
2019-07-12 11:33:13,1527.1406
2019-07-12 11:33:12,1527.1406
2019-07-12 11:33:11,1527.2578
2019-07-12 11:33:10,1527.3359
2019-07-12 11:33:09,1527.2891
2019-07-12 11:33:08,1527.125
2019-07-12 11:33:07,1527.1133
2019-07-12 11:33:06,1527.1133
2019-07-12 11:33:05,1527.1133
2019-07-12 11:33:04,1527.1133
2019-07-12 11:33:03,1527.1133
2019-07-12 11:33:02,1527.1953
2019-07-12 11:33:01,1527.1953
2019-07-12 11:33:00,1527.2344
2019-07-12 11:32:59,1527.2344
2019-07-12 11:32:58,1527.2188
2019-07-12 11:32:57,1527.2188
2019-07-12 11:32:56,1527.3398
2019-07-12 11:32:55,1527.3398
2019-07-12 11:32:54,1527.3359
2019-07-12 11:32:53,1527.3281
2019-07-12 11:32:52,1527.4492
2019-07-12 11:32:51,1527.4453
2019-07-12 11:32:50,1527.3984
2019-07-12 11:32:49,1527.3477
2019-07-12 11:32:48,1527.4297
2019-07-12 11:32:47,1527.4609
2019-07-12 11:32:46,1527.5742
2019-07-12 11:32:45,1527.5742
2019-07-12 11:32:44,1527.5703
2019-07-12 11:32:43,1527.5703
2019-07-12 11:32:42,1527.5586
2019-07-12 11:32:41,1527.5586
2019-07-12 11:32:40,1527.4336
2019-07-12 11:32:39,1527.4297
2019-07-12 11:32:38,1527.7891
2019-07-12 11:32:37,1527.7891
2019-07-12 11:32:36,1527.7773
2019-07-12 11:32:35,1527.7773
2019-07-12 11:32:34,1527.7773
2019-07-12 11:32:33,1527.7773
2019-07-12 11:32:32,1527.7773
2019-07-12 11:32:31,1527.7734
2019-07-12 11:32:30,1527.7656
2019-07-12 11:32:29,1527.7656
2019-07-12 11:32:28,1527.8828
2019-07-12 11:32:27,1527.8789
2019-07-12 11:32:26,1527.6172
2019-07-12 11:32:25,1527.4961
2019-07-12 11:32:24,1527.6172
2019-07-12 11:32:23,1527.6367
2019-07-12 11:32:22,1527.9102
2019-07-12 11:32:21,1527.9062
2019-07-12 11:32:20,1527.7773
2019-07-12 11:32:19,1527.7773
2019-07-12 11:32:18,1527.7773
2019-07-12 11:32:17,1527.7773
2019-07-12 11:32:16,1527.7773
2019-07-12 11:32:15,1527.7773
2019-07-12 11:32:14,1527.7773
2019-07-12 11:32:13,1527.7695
2019-07-12 11:32:12,1527.7695
2019-07-12 11:32:11,1527.7695
2019-07-12 11:32:10,1527.7695
2019-07-12 11:32:09,1527.7617
2019-07-12 11:32:08,1527.7617
2019-07-12 11:32:07,1527.7617
2019-07-12 11:32:06,1527.7617
2019-07-12 11:32:05,1527.7578
2019-07-12 11:32:04,1527.7578
2019-07-12 11:32:03,1527.7539
2019-07-12 11:32:02,1527.7539
2019-07-12 11:32:01,1527.9805
2019-07-12 11:32:00,1527.9805
2019-07-12 11:31:59,1528.1055
2019-07-12 11:31:58,1528.1055
2019-07-12 11:31:57,1528.1055
2019-07-12 11:31:56,1528.1055
2019-07-12 11:31:55,1528.1055
2019-07-12 11:31:54,1528.1055
2019-07-12 11:31:53,1528.1055
2019-07-12 11:31:52,1528.0898
2019-07-12 11:31:51,1528.0977
2019-07-12 11:31:50,1528.0977
2019-07-12 11:31:49,1528.0977
2019-07-12 11:31:48,1528.0977
2019-07-12 11:31:47,1528.0977
2019-07-12 11:31:46,1528.0977
2019-07-12 11:31:45,1528.0977
2019-07-12 11:31:44,1528.0977
2019-07-12 11:31:43,1528.0938
2019-07-12 11:31:42,1528.0938
2019-07-12 11:31:41,1528.0547
2019-07-12 11:31:40,1527.9648
2019-07-12 11:31:39,1527.9219
2019-07-12 11:31:38,1527.8359
2019-07-12 11:31:37,1527.7148
2019-07-12 11:31:36,1527.957
2019-07-12 11:31:35,1527.9453
2019-07-12 11:31:34,1527.9453
2019-07-12 11:31:33,1527.9258
2019-07-12 11:31:32,1528.0469
2019-07-12 11:31:31,1528.168
2019-07-12 11:31:30,1528.2891
2019-07-12 11:31:29,1528.2891
2019-07-12 11:31:28,1528.2891
2019-07-12 11:31:27,1528.2891
2019-07-12 11:31:26,1528.4102
2019-07-12 11:31:25,1528.4102
2019-07-12 11:31:24,1528.4102
2019-07-12 11:31:23,1528.4102
2019-07-12 11:31:22,1528.4102
2019-07-12 11:31:21,1528.4102
2019-07-12 11:31:20,1528.4023
2019-07-12 11:31:19,1528.4023
2019-07-12 11:31:18,1528.4023
2019-07-12 11:31:17,1528.3984
2019-07-12 11:31:16,1528.3984
2019-07-12 11:31:15,1528.3984
2019-07-12 11:31:14,1528.3945
2019-07-12 11:31:13,1528.3945
2019-07-12 11:31:12,1528.3906
2019-07-12 11:31:11,1528.3906
2019-07-12 11:31:10,1528.3477
2019-07-12 11:31:09,1528.3867
2019-07-12 11:31:08,1528.5039
2019-07-12 11:31:07,1528.6172
2019-07-12 11:31:06,1528.6172
2019-07-12 11:31:05,1528.6523
2019-07-12 11:31:04,1528.6484
2019-07-12 11:31:03,1528.8867
2019-07-12 11:31:02,1528.832
2019-07-12 11:31:01,1529.3555
2019-07-12 11:31:00,1529.7148
2019-07-12 11:30:59,1529.9531
2019-07-12 11:30:58,1530.1914
2019-07-12 11:30:57,1530.2969
2019-07-12 11:30:56,1530.5391
2019-07-12 11:30:55,1530.5352
2019-07-12 11:30:54,1531.1328
2019-07-12 11:30:53,1531.1289
2019-07-12 11:30:52,1531.0039
2019-07-12 11:30:51,1531.0039
2019-07-12 11:30:50,1531.0039
2019-07-12 11:30:49,1531.0039
2019-07-12 11:30:48,1530.8828
2019-07-12 11:30:47,1530.8828
2019-07-12 11:30:46,1530.8828
2019-07-12 11:30:45,1530.8828
2019-07-12 11:30:44,1530.875
2019-07-12 11:30:43,1530.875
2019-07-12 11:30:42,1529.9961
2019-07-12 11:30:41,1529.9961
2019-07-12 11:30:40,1529.9961
2019-07-12 11:30:39,1530.1133
2019-07-12 11:30:38,1530.2305
2019-07-12 11:30:37,1530.6953
2019-07-12 11:30:36,1530.6953
2019-07-12 11:30:35,1530.6953
2019-07-12 11:30:34,1530.6953
2019-07-12 11:30:33,1530.6992
2019-07-12 11:30:32,1530.6992
2019-07-12 11:30:31,1530.6992
2019-07-12 11:30:30,1530.7031
2019-07-12 11:30:29,1530.7031
2019-07-12 11:30:28,1530.707
2019-07-12 11:30:27,1530.707
2019-07-12 11:30:26,1530.707
2019-07-12 11:30:25,1530.707
2019-07-12 11:30:24,1530.707
2019-07-12 11:30:23,1530.707
2019-07-12 11:30:22,1530.707
2019-07-12 11:30:21,1530.5859
2019-07-12 11:30:20,1530.5859
2019-07-12 11:30:19,1530.5859
2019-07-12 11:30:18,1530.5859
2019-07-12 11:30:17,1530.5859
2019-07-12 11:30:16,1530.5859
2019-07-12 11:30:15,1530.5859
2019-07-12 11:30:14,1530.5859
2019-07-12 11:30:13,1530.5859
2019-07-12 11:30:12,1530.5859
2019-07-12 11:30:11,1530.5859
2019-07-12 11:30:10,1530.5859
2019-07-12 11:30:09,1530.5547
2019-07-12 11:30:08,1530.5547
2019-07-12 11:30:07,1530.5547
2019-07-12 11:30:06,1530.5547
2019-07-12 11:30:05,1530.5547
2019-07-12 11:30:04,1530.5547
2019-07-12 11:30:03,1530.5547
2019-07-12 11:30:02,1530.4375
2019-07-12 11:30:01,1530.4375
2019-07-12 11:30:00,1530.4336
2019-07-12 11:29:59,1530.4336
2019-07-12 11:29:58,1530.3164
2019-07-12 11:29:57,1530.3164
2019-07-12 11:29:56,1530.3164
2019-07-12 11:29:55,1530.3164
2019-07-12 11:29:54,1530.1992
2019-07-12 11:29:53,1530.1992
2019-07-12 11:29:52,1530.1992
2019-07-12 11:29:51,1530.1992
2019-07-12 11:29:50,1530.082
2019-07-12 11:29:49,1530.082
2019-07-12 11:29:48,1530.082
2019-07-12 11:29:47,1530.082
2019-07-12 11:29:46,1530.0898
2019-07-12 11:29:45,1530.0859
2019-07-12 11:29:44,1530.0898
2019-07-12 11:29:43,1530
2019-07-12 11:29:42,1530.5469
2019-07-12 11:29:41,1530.5469
2019-07-12 11:29:40,1530.5469
2019-07-12 11:29:39,1530.5352
2019-07-12 11:29:38,1530.5352
2019-07-12 11:29:37,1530.5039
2019-07-12 11:29:36,1530.5039
2019-07-12 11:29:35,1530.5039
2019-07-12 11:29:34,1530.4688
2019-07-12 11:29:33,1530.4727
2019-07-12 11:29:32,1530.3203
2019-07-12 11:29:31,1530.3203
2019-07-12 11:29:30,1530.3203
2019-07-12 11:29:29,1530.3203
2019-07-12 11:29:28,1530.2656
2019-07-12 11:29:27,1530.25
2019-07-12 11:29:26,1530.25
2019-07-12 11:29:25,1530.3711
2019-07-12 11:29:24,1530.332
2019-07-12 11:29:23,1531.6875
2019-07-12 11:29:22,1532.3242
2019-07-12 11:29:21,1549.6094
2019-07-12 11:29:20,1549.7773
2019-07-12 11:29:19,1549.6328
2019-07-12 11:29:18,1549.6523
2019-07-12 11:29:17,1549.6094
2019-07-12 11:29:16,1549.8906
2019-07-12 11:29:15,1549.75
2019-07-12 11:29:14,1550.0898
2019-07-12 11:29:13,1549.9609
2019-07-12 11:29:12,1550.0703
2019-07-12 11:29:11,1550.5977
2019-07-12 11:29:10,1550.5859
2019-07-12 11:29:09,1550.5312
2019-07-12 11:29:08,1550.7188
2019-07-12 11:29:07,1550.1016
2019-07-12 11:29:06,1549.9688
2019-07-12 11:29:05,1549.9414
2019-07-12 11:29:04,1550.1016
2019-07-12 11:29:03,1550.0234
2019-07-12 11:29:02,1549.9688
2019-07-12 11:29:01,1549.9062
2019-07-12 11:29:00,1549.9492
2019-07-12 11:28:59,1550.0781
2019-07-12 11:28:58,1549.9688
2019-07-12 11:28:57,1550.0312
2019-07-12 11:28:56,1550.1367
2019-07-12 11:28:55,1550.0586
2019-07-12 11:28:54,1550.1836
2019-07-12 11:28:53,1550.1172
2019-07-12 11:28:52,1550.0039
2019-07-12 11:28:51,1549.9453
2019-07-12 11:28:50,1550.7656
2019-07-12 11:28:49,1550.7344
2019-07-12 11:28:48,1550.7344
2019-07-12 11:28:47,1550.6875
2019-07-12 11:28:46,1550.6602
2019-07-12 11:28:45,1550.7734
2019-07-12 11:28:44,1550.8164
2019-07-12 11:28:43,1550.5781
2019-07-12 11:28:42,1542.7383
2019-07-12 11:28:41,1550.2188
